customer_id,revenue
CUST_000102,5108.65
CUST_000103,1936.98
CUST_000104,3602.19
CUST_000105,11956.33
CUST_000106,1483.69
CUST_000107,2691.41
CUST_000108,7093.75
CUST_000109,1349.03
CUST_000110,450.52
CUST_000111,1760.7
CUST_000112,929.04
CUST_000113,13324.75
CUST_000114,8304.44
CUST_000115,5067.47
CUST_000116,10307.6
CUST_000117,8189.84
CUST_000118,1082.48
CUST_000119,11204.07
CUST_000120,3925.5
CUST_000121,8286.74
CUST_000122,11371.21
CUST_000123,1963.65
CUST_000124,632.96
CUST_000125,1343.43
CUST_000126,2835.29
CUST_000127,8569.15
CUST_000128,9906.72
CUST_000129,84.88
CUST_000130,3624.38
CUST_000131,2751.37
CUST_000132,1305.84
CUST_000133,688.4
CUST_000134,2109.54
CUST_000135,14365.61
CUST_000136,2001.92
CUST_000137,3707.26
CUST_000138,6120.43
CUST_000139,2309.87
CUST_000140,17888.99
CUST_000141,16460.05
CUST_000142,1500.31
CUST_000143,3488.3
CUST_000144,1839.65
CUST_000145,1726.25
CUST_000146,237.92
CUST_000147,4752.46
CUST_000148,3542.6
CUST_000149,314.26
CUST_000150,1683.13
CUST_000151,11994.3
CUST_000152,1419.3
CUST_000153,832.65
CUST_000154,3411.36
CUST_000155,21270.18
CUST_000156,1435.72
CUST_000157,5625.78
CUST_000158,7219.44
CUST_000159,1406.67
CUST_000160,6563.74
CUST_000161,2342.61
CUST_000162,5052.52
CUST_000163,5069.19
CUST_000164,3886.93
CUST_000165,523.15
CUST_000166,9068.22
CUST_000167,1984.05
CUST_000168,1082.16
CUST_000169,258.15
CUST_000170,4518.89
CUST_000171,5709.26
CUST_000172,133.63
CUST_000173,3638.15
CUST_000174,1334.12
CUST_000175,5230.62
CUST_000176,1008.02
CUST_000177,5921.06
CUST_000178,2494.79
CUST_000179,13851.72
CUST_000180,789.72
CUST_000181,2135.66
CUST_000182,652.22
CUST_000183,12980.95
CUST_000184,10541.67
CUST_000185,1541.64
CUST_000186,5443.81
CUST_000187,8547.42
CUST_000188,4100.66
CUST_000189,3821.4
CUST_000190,1434.39
CUST_000191,538.63
CUST_000192,11425.62
CUST_000193,11583.87
CUST_000194,5063.35
CUST_000195,2120.23
CUST_000196,2197.84
CUST_000197,6522.33
CUST_000198,11420.49
CUST_000199,10955.66
CUST_000200,7617.81
CUST_000201,5186.55
CUST_000202,489.46
CUST_000203,931.47
CUST_000204,11491.15
CUST_000205,4712.47
CUST_000206,96.2
CUST_000207,584.98
CUST_000208,5495.81
CUST_000209,75.37
CUST_000210,926.58
CUST_000211,4028.49
CUST_000212,5936.58
CUST_000213,5327.21
CUST_000214,1319.75
CUST_000215,6277.09
CUST_000216,1404.12
CUST_000217,2018.17
CUST_000218,6911.79
CUST_000219,5293.87
CUST_000220,9509.78
CUST_000221,5409.07
CUST_000222,4250.22
CUST_000223,541.79
CUST_000224,2342.08
CUST_000225,1590.8
CUST_000226,1448.5
CUST_000227,18111.55
CUST_000228,2546.94
CUST_000229,11180.28
CUST_000230,5036.67
CUST_000231,7969.13
CUST_000232,3542.18
CUST_000233,4350.78
CUST_000234,3441.47
CUST_000235,1136.07
CUST_000236,6458.81
CUST_000237,1697.89
CUST_000238,173.08
CUST_000239,5234.84
CUST_000240,1024.67
CUST_000241,14155.42
CUST_000242,15437.81
CUST_000243,12367.55
CUST_000244,2361.44
CUST_000245,127.89
CUST_000246,13227.62
CUST_000247,2844.69
CUST_000248,17054.21
CUST_000249,16618.68
CUST_000250,9636.94
CUST_000251,1793.88
CUST_000252,2481.46
CUST_000253,9573.63
CUST_000254,1955.73
CUST_000255,978.59
CUST_000256,4118.68
CUST_000257,13806.47
CUST_000258,6004.13
CUST_000259,4270.56
CUST_000260,561.14
CUST_000261,4822.65
CUST_000262,23102.85
CUST_000263,804.6
CUST_000264,3702.48
CUST_000265,10543.04
CUST_000266,6800.17
CUST_000267,6020.37
CUST_000268,6111.44
CUST_000269,2277.46
CUST_000270,1787.81
CUST_000271,8336.87
CUST_000272,8356.64
CUST_000273,10139.75
CUST_000274,12273.08
CUST_000275,3630.47
CUST_000276,3530.92
CUST_000277,8054.75
CUST_000278,5298.6
CUST_000279,6102.75
CUST_000280,7993.1
CUST_000281,11086.62
CUST_000282,2112.41
CUST_000283,2404.68
CUST_000284,543.48
CUST_000285,4367.07
CUST_000286,233.02
CUST_000287,3183.03
CUST_000288,3961.47
CUST_000289,1738.15
CUST_000290,4518.16
CUST_000291,204.88
CUST_000292,240.32
CUST_000293,8696.76
CUST_000294,2282.93
CUST_000295,729.45
CUST_000296,3743.27
CUST_000297,7398.24
CUST_000298,1265.59
CUST_000299,4926.1
CUST_000300,496.06
CUST_000301,315.33
CUST_000302,3839.54
CUST_000303,3939.55
CUST_000304,5122.69
CUST_000305,6524.8
CUST_000306,18667.79
CUST_000307,3681.46
CUST_000308,2000.1
CUST_000309,7978.27
CUST_000310,1629.26
CUST_000311,2939.92
CUST_000312,458.53
CUST_000313,178.39
CUST_000314,16486.9
CUST_000315,9088.84
CUST_000316,6003.21
CUST_000317,2679.3
CUST_000318,1001.53
CUST_000319,900.6
CUST_000320,1490.03
CUST_000321,4033.95
CUST_000322,6319.25
CUST_000323,5446.95
CUST_000324,1692.06
CUST_000325,15540.52
CUST_000326,6745.09
CUST_000327,4091.15
CUST_000328,4780.15
CUST_000329,2770.19
CUST_000330,1473.31
CUST_000331,2250.07
CUST_000332,7140.91
CUST_000333,122.49
CUST_000334,666.9
CUST_000335,285.47
CUST_000336,257.91
CUST_000337,9721.02
CUST_000338,6131.2
CUST_000339,3263.92
CUST_000340,564.78
CUST_000341,3432.59
CUST_000342,3257.25
CUST_000343,1000.97
CUST_000344,2894.5
CUST_000345,2591.68
CUST_000346,4833.61
CUST_000347,5090.57
CUST_000348,281.81
CUST_000349,2396.92
CUST_000350,4965.62
CUST_000351,3547.2
CUST_000352,9756.75
CUST_000353,5424.87
CUST_000354,939.26
CUST_000355,415.91
CUST_000356,5191.97
CUST_000357,184.35
CUST_000358,4456.74
CUST_000359,14136.28
CUST_000360,4333.91
CUST_000361,2506.5
CUST_000362,5204.14
CUST_000363,3114.78
CUST_000364,3994.07
CUST_000365,14240.64
CUST_000366,2489.64
CUST_000367,16295.46
CUST_000368,11837.88
CUST_000369,1139.48
CUST_000370,409.42
CUST_000371,581.13
CUST_000372,141.95
CUST_000373,546.03
CUST_000374,5794.37
CUST_000375,419.25
CUST_000376,1970.79
CUST_000377,9367.63
CUST_000378,167.74
CUST_000379,8472.65
CUST_000380,1705.42
CUST_000381,678.75
CUST_000382,6015.78
CUST_000383,5007.0
CUST_000384,10547.08
CUST_000385,6691.47
CUST_000386,8184.98
CUST_000387,1706.67
CUST_000388,1026.67
CUST_000389,6993.78
CUST_000390,8271.05
CUST_000391,23335.02
CUST_000392,2710.4
CUST_000393,2376.22
CUST_000394,7539.77
CUST_000395,2133.67
CUST_000396,13400.69
CUST_000397,9824.2
CUST_000398,2851.78
CUST_000399,6998.92
CUST_000400,7073.16
CUST_000401,594.19
CUST_000402,11692.23
CUST_000403,3568.54
CUST_000404,8806.66
CUST_000405,1978.68
CUST_000406,11343.95
CUST_000407,2514.94
CUST_000408,104.48
CUST_000409,11839.54
CUST_000410,528.63
CUST_000411,1973.27
CUST_000412,15034.86
CUST_000413,15089.75
CUST_000414,4309.99
CUST_000415,5046.15
CUST_000416,3025.07
CUST_000417,1785.11
CUST_000418,2042.43
CUST_000419,5631.62
CUST_000420,7029.19
CUST_000421,7890.98
CUST_000422,7844.16
CUST_000423,528.18
CUST_000424,3460.25
CUST_000425,346.41
CUST_000426,4037.31
CUST_000427,2962.78
CUST_000428,10983.09
CUST_000429,2210.96
CUST_000430,672.53
CUST_000431,821.54
CUST_000432,7217.15
CUST_000433,4864.53
CUST_000434,583.04
CUST_000435,489.28
CUST_000436,6086.04
CUST_000437,427.73
CUST_000438,8675.93
CUST_000439,6175.0
CUST_000440,474.24
CUST_000441,493.27
CUST_000442,21627.29
CUST_000443,2394.19
CUST_000444,2365.28
CUST_000445,8427.88
CUST_000446,14760.82
CUST_000447,21393.87
CUST_000448,7049.5
CUST_000449,2410.1
CUST_000450,485.97
CUST_000451,7556.21
CUST_000452,4136.8
CUST_000453,2810.17
CUST_000454,11891.19
CUST_000455,639.4
CUST_000456,3442.53
CUST_000457,107.09
CUST_000458,3211.77
CUST_000459,339.75
CUST_000460,682.45
CUST_000461,675.13
CUST_000462,5287.84
CUST_000463,6902.99
CUST_000464,4427.77
CUST_000465,16423.6
CUST_000466,2398.98
CUST_000467,1732.35
CUST_000468,10197.51
CUST_000469,1315.41
CUST_000470,16564.35
CUST_000471,111.14
CUST_000472,17562.63
CUST_000473,270.59
CUST_000474,11138.61
CUST_000475,3800.72
CUST_000476,24834.14
CUST_000477,433.31
CUST_000478,4085.55
CUST_000479,17467.88
CUST_000480,3752.22
CUST_000481,5013.14
CUST_000482,5999.51
CUST_000483,3080.64
CUST_000484,4988.37
CUST_000485,4439.13
CUST_000486,11621.16
CUST_000487,282.56
CUST_000488,1699.21
CUST_000489,15069.98
CUST_000490,11098.38
CUST_000491,3090.88
CUST_000492,4889.67
CUST_000493,1674.37
CUST_000494,1092.02
CUST_000495,3165.29
CUST_000496,2229.77
CUST_000497,4431.22
CUST_000498,454.61
CUST_000499,18374.8
CUST_000500,21469.33
CUST_000501,6039.32
CUST_000502,3890.39
CUST_000503,1901.9
CUST_000504,8454.54
CUST_000505,5821.65
CUST_000506,937.37
CUST_000507,12141.51
CUST_000508,8694.97
CUST_000509,15008.69
CUST_000510,6518.02
CUST_000511,4802.02
CUST_000512,2758.51
CUST_000513,13545.09
CUST_000514,10101.96
CUST_000515,281.36
CUST_000516,183.6
CUST_000517,2411.74
CUST_000518,8368.24
CUST_000519,21871.38
CUST_000520,865.05
CUST_000521,4558.62
CUST_000522,2447.37
CUST_000523,17568.54
CUST_000524,9279.57
CUST_000525,9160.95
CUST_000526,3212.08
CUST_000527,2729.17
CUST_000528,1646.94
CUST_000529,340.13
CUST_000530,10052.13
CUST_000531,8430.59
CUST_000532,40912.23
CUST_000533,28524.37
CUST_000534,4103.26
CUST_000535,7376.42
CUST_000536,14530.86
CUST_000537,9523.86
CUST_000538,1470.76
CUST_000539,3044.13
CUST_000540,741.48
CUST_000541,15451.12
CUST_000542,4709.24
CUST_000543,1348.02
CUST_000544,5619.15
CUST_000545,4863.35
CUST_000546,2267.1
CUST_000547,652.7
CUST_000548,5617.21
CUST_000549,3723.05
CUST_000550,7449.04
CUST_000551,3721.55
CUST_000552,9608.85
CUST_000553,4063.77
CUST_000554,4165.57
CUST_000555,10513.79
CUST_000556,2633.24
CUST_000557,769.44
CUST_000558,196.03
CUST_000559,7085.29
CUST_000560,4891.99
CUST_000561,6138.33
CUST_000562,1247.41
CUST_000563,783.06
CUST_000564,123.26
CUST_000565,2208.44
CUST_000566,4506.99
CUST_000567,2539.91
CUST_000568,2926.6
CUST_000569,11775.31
CUST_000570,2190.51
CUST_000571,3657.63
CUST_000572,7704.36
CUST_000573,2575.4
CUST_000574,4915.45
CUST_000575,9965.7
CUST_000576,14980.95
CUST_000577,845.41
CUST_000578,13108.31
CUST_000579,3437.51
CUST_000580,1543.68
CUST_000581,3122.93
CUST_000582,19618.27
CUST_000583,3442.46
CUST_000584,2043.08
CUST_000585,5067.43
CUST_000586,1423.14
CUST_000587,444.48
CUST_000588,739.88
CUST_000589,735.09
CUST_000590,873.8
CUST_000591,797.3
CUST_000592,5170.42
CUST_000593,1053.73
CUST_000594,2170.7
CUST_000595,11404.87
CUST_000596,3261.91
CUST_000597,5556.45
CUST_000598,995.64
CUST_000599,1117.75
CUST_000600,258.64
CUST_000601,975.24
CUST_000602,1682.74
CUST_000603,1024.06
CUST_000604,514.43
CUST_000605,692.78
CUST_000606,3138.15
CUST_000607,1205.46
CUST_000608,2314.91
CUST_000609,3550.03
CUST_000610,5912.29
CUST_000611,250.53
CUST_000612,8082.47
CUST_000613,4992.97
CUST_000614,476.48
CUST_000615,10390.67
CUST_000616,12733.47
CUST_000617,365.11
CUST_000618,1670.88
CUST_000619,8254.68
CUST_000620,6946.79
CUST_000621,1069.9
CUST_000622,1224.5
CUST_000623,2363.93
CUST_000624,3363.31
CUST_000625,4865.01
CUST_000626,2351.56
CUST_000627,3154.46
CUST_000628,6931.14
CUST_000629,236.86
CUST_000630,1504.68
CUST_000631,6297.46
CUST_000632,11328.83
CUST_000633,3633.9
CUST_000634,3847.65
CUST_000635,616.81
CUST_000636,3015.72
CUST_000637,3853.03
CUST_000638,1438.46
CUST_000639,1618.37
CUST_000640,2418.32
CUST_000641,151.38
CUST_000642,1993.62
CUST_000643,1237.78
CUST_000644,2033.75
CUST_000645,687.82
CUST_000646,11110.4
CUST_000647,4551.99
CUST_000648,5733.16
CUST_000649,7833.55
CUST_000650,3500.18
CUST_000651,504.66
CUST_000652,3901.29
CUST_000653,4469.62
CUST_000654,6891.08
CUST_000655,2875.17
CUST_000656,732.42
CUST_000657,1718.81
CUST_000658,2305.57
CUST_000659,5241.12
CUST_000660,4278.91
CUST_000661,2251.03
CUST_000662,21580.98
CUST_000663,4704.17
CUST_000664,1403.97
CUST_000665,586.72
CUST_000666,879.44
CUST_000667,1461.53
CUST_000668,925.82
CUST_000669,1082.46
CUST_000670,1728.03
CUST_000671,1002.01
CUST_000672,11403.76
CUST_000673,468.18
CUST_000674,3767.06
CUST_000675,2691.53
CUST_000676,20243.21
CUST_000677,644.14
CUST_000678,2586.29
CUST_000679,17495.3
CUST_000680,10081.22
CUST_000681,8543.32
CUST_000682,1541.38
CUST_000683,987.0
CUST_000684,5572.8
CUST_000685,13301.93
CUST_000686,4118.25
CUST_000687,4288.64
CUST_000688,1692.38
CUST_000689,7387.37
CUST_000690,1085.39
CUST_000691,2005.44
CUST_000692,2820.72
CUST_000693,3592.42
CUST_000694,1438.06
CUST_000695,659.92
CUST_000696,4766.0
CUST_000697,1752.82
CUST_000698,4402.27
CUST_000699,888.32
CUST_000700,3330.61
CUST_000701,3852.74
CUST_000702,316.07
CUST_000703,2101.92
CUST_000704,771.75
CUST_000705,377.36
CUST_000706,23056.01
CUST_000707,1995.65
CUST_000708,8350.35
CUST_000709,1519.44
CUST_000710,5770.71
CUST_000711,7190.33
CUST_000712,4577.23
CUST_000713,3239.28
CUST_000714,2703.79
CUST_000715,2195.22
CUST_000716,13312.78
CUST_000717,8928.04
CUST_000718,16815.88
CUST_000719,713.64
CUST_000720,6612.76
CUST_000721,13980.64
CUST_000722,1049.78
CUST_000723,394.05
CUST_000724,6806.97
CUST_000725,4322.14
CUST_000726,9270.39
CUST_000727,802.79
CUST_000728,7980.25
CUST_000729,1175.9
CUST_000730,943.58
CUST_000731,947.22
CUST_000732,8475.52
CUST_000733,5521.07
CUST_000734,3751.88
CUST_000735,2272.31
CUST_000736,10536.01
CUST_000737,2541.56
CUST_000738,8530.41
CUST_000739,2941.37
CUST_000740,2415.6
CUST_000741,3155.81
CUST_000742,1843.23
CUST_000743,6933.89
CUST_000744,3543.01
CUST_000745,1371.21
CUST_000746,11541.7
CUST_000747,2471.66
CUST_000748,3971.41
CUST_000749,11897.48
CUST_000750,4944.0
CUST_000751,671.57
CUST_000752,14103.08
CUST_000753,4990.38
CUST_000754,2089.13
CUST_000755,799.88
CUST_000756,7950.01
CUST_000757,4888.88
CUST_000758,3862.07
CUST_000759,11266.52
CUST_000760,7819.95
CUST_000761,872.46
CUST_000762,1917.81
CUST_000763,1478.35
CUST_000764,6861.84
CUST_000765,220.54
CUST_000766,4268.57
CUST_000767,7237.07
CUST_000768,10518.34
CUST_000769,2143.37
CUST_000770,8659.04
CUST_000771,636.22
CUST_000772,9418.72
CUST_000773,731.9
CUST_000774,2581.57
CUST_000775,8030.03
CUST_000776,862.11
CUST_000777,1351.97
CUST_000778,6455.22
CUST_000779,6415.48
CUST_000780,5174.22
CUST_000781,5970.01
CUST_000782,3962.35
CUST_000783,1500.42
CUST_000784,2170.92
CUST_000785,1052.01
CUST_000786,12004.38
CUST_000787,4428.05
CUST_000788,2611.23
CUST_000789,3149.54
CUST_000790,14764.12
CUST_000791,882.35
CUST_000792,4462.22
CUST_000793,3574.97
CUST_000794,4776.72
CUST_000795,141.38
CUST_000796,10333.47
CUST_000797,13499.94
CUST_000798,4213.58
CUST_000799,6014.35
CUST_000800,12837.35
CUST_000801,6191.99
CUST_000802,877.55
CUST_000803,4343.51
CUST_000804,4716.1
CUST_000805,2809.37
CUST_000806,6717.45
CUST_000807,13668.38
CUST_000808,13039.38
CUST_000809,3046.82
CUST_000810,650.89
CUST_000811,20995.87
CUST_000812,9178.59
CUST_000813,715.73
CUST_000814,12731.54
CUST_000815,10247.12
CUST_000816,3707.76
CUST_000817,4523.57
CUST_000818,2595.82
CUST_000819,331.59
CUST_000820,2091.32
CUST_000821,8169.04
CUST_000822,73.21
CUST_000823,2078.57
CUST_000824,2588.89
CUST_000825,3904.42
CUST_000826,12669.63
CUST_000827,2175.89
CUST_000828,2180.53
CUST_000829,6737.54
CUST_000830,3059.39
CUST_000831,1321.91
CUST_000832,3061.41
CUST_000833,809.1
CUST_000834,1020.27
CUST_000835,3499.44
CUST_000836,2764.38
CUST_000837,12366.46
CUST_000838,2300.17
CUST_000839,4394.51
CUST_000840,5051.95
CUST_000841,115.9
CUST_000842,5496.34
CUST_000843,1030.29
CUST_000844,16279.99
CUST_000845,854.73
CUST_000846,2727.51
CUST_000847,496.07
CUST_000848,28890.41
CUST_000849,3537.73
CUST_000850,4574.1
CUST_000851,397.16
CUST_000852,6980.68
CUST_000853,1228.01
CUST_000854,11466.57
CUST_000855,1197.94
CUST_000856,1107.85
CUST_000857,236.17
CUST_000858,3243.93
CUST_000859,4210.22
CUST_000860,389.83
CUST_000861,7520.01
CUST_000862,3069.17
CUST_000863,3765.79
CUST_000864,2955.91
CUST_000865,2610.49
CUST_000866,4150.82
CUST_000867,893.52
CUST_000868,1054.03
CUST_000869,9944.75
CUST_000870,14654.56
CUST_000871,2386.51
CUST_000872,1628.66
CUST_000873,5214.12
CUST_000874,2677.45
CUST_000875,178.57
CUST_000876,898.92
CUST_000877,6343.42
CUST_000878,5428.25
CUST_000879,187.35
CUST_000880,1304.96
CUST_000881,1363.81
CUST_000882,5622.07
CUST_000883,149.54
CUST_000884,599.68
CUST_000885,8095.09
CUST_000886,1033.39
CUST_000887,5338.5
CUST_000888,1410.24
CUST_000889,573.7
CUST_000890,1443.1
CUST_000891,6455.47
CUST_000892,9729.18
CUST_000893,8916.25
CUST_000894,2580.71
CUST_000895,5564.38
CUST_000896,1196.97
CUST_000897,1784.67
CUST_000898,11382.99
CUST_000899,115.44
CUST_000900,496.94
CUST_000901,1215.25
CUST_000902,184.45
CUST_000903,1051.02
CUST_000904,4423.84
CUST_000905,2785.93
CUST_000906,11209.32
CUST_000907,8553.48
CUST_000908,2141.36
CUST_000909,1551.63
CUST_000910,2437.7
CUST_000911,4511.59
CUST_000912,1610.31
CUST_000913,4942.81
CUST_000914,2683.18
CUST_000915,4065.34
CUST_000916,2914.63
CUST_000917,1794.0
CUST_000918,14876.34
CUST_000919,7261.27
CUST_000920,804.77
CUST_000921,10192.52
CUST_000922,3391.6
CUST_000923,11297.7
CUST_000924,8093.57
CUST_000925,2818.78
CUST_000926,163.63
CUST_000927,1614.5
CUST_000928,3950.44
CUST_000929,5068.49
CUST_000930,1541.27
CUST_000931,800.37
CUST_000932,9056.94
CUST_000933,20853.12
CUST_000934,3779.47
CUST_000935,991.77
CUST_000936,1639.38
CUST_000937,142.81
CUST_000938,12334.44
CUST_000939,676.41
CUST_000940,4346.2
CUST_000941,1651.41
CUST_000942,4089.18
CUST_000943,5319.44
CUST_000944,8902.2
CUST_000945,1206.01
CUST_000946,105.28
CUST_000947,786.04
CUST_000948,11563.86
CUST_000949,10403.01
CUST_000950,4599.22
CUST_000951,4637.92
CUST_000952,5518.67
CUST_000953,1014.11
CUST_000954,12341.05
CUST_000955,2763.05
CUST_000956,2465.55
CUST_000957,3708.58
CUST_000958,290.52
CUST_000959,959.31
CUST_000960,6747.7
CUST_000961,482.14
CUST_000962,4671.01
CUST_000963,1457.5
CUST_000964,2515.71
CUST_000965,1753.26
CUST_000966,2247.74
CUST_000967,6397.82
CUST_000968,1812.86
CUST_000969,4228.22
CUST_000970,3281.8
CUST_000971,5498.33
CUST_000972,13859.61
CUST_000973,6644.53
CUST_000974,1259.98
CUST_000975,208.4
CUST_000976,1570.85
CUST_000977,4570.3
CUST_000978,313.98
CUST_000979,3479.53
CUST_000980,4592.14
CUST_000981,2084.16
CUST_000982,7418.25
CUST_000983,613.59
CUST_000984,440.55
CUST_000985,6563.24
CUST_000986,3470.85
CUST_000987,5880.21
CUST_000988,2903.12
CUST_000989,1464.48
CUST_000990,8599.12
CUST_000991,8082.61
CUST_000992,5982.24
CUST_000993,1638.27
CUST_000994,4510.8
CUST_000995,2289.05
CUST_000996,530.25
CUST_000997,12513.5
CUST_000998,785.65
CUST_000999,15052.45
CUST_001000,3003.01
CUST_001001,1073.65
CUST_001002,3953.35
CUST_001003,10365.71
CUST_001004,6638.04
CUST_001005,8263.97
CUST_001006,5426.19
CUST_001007,5942.77
CUST_001008,9508.86
CUST_001009,1486.2
CUST_001010,3411.09
CUST_001011,1300.07
CUST_001012,22027.79
CUST_001013,14467.32
CUST_001014,251.13
CUST_001015,6163.66
CUST_001016,13017.92
CUST_001017,1045.76
CUST_001018,4246.01
CUST_001019,12404.33
CUST_001020,222.68
CUST_001021,6027.05
CUST_001022,1814.47
CUST_001023,12961.24
CUST_001024,17762.35
CUST_001025,14485.87
CUST_001026,3264.31
CUST_001027,9954.05
CUST_001028,9357.14
CUST_001029,1971.7
CUST_001030,8877.99
CUST_001031,238.55
CUST_001032,4585.04
CUST_001033,1356.88
CUST_001034,692.39
CUST_001035,450.38
CUST_001036,6008.39
CUST_001037,2126.63
CUST_001038,6500.68
CUST_001039,387.95
CUST_001040,1943.8
CUST_001041,3927.12
CUST_001042,7870.49
CUST_001043,1969.15
CUST_001044,4966.05
CUST_001045,10906.81
CUST_001046,4833.78
CUST_001047,1376.08
CUST_001048,173.52
CUST_001049,10254.91
CUST_001050,157.49
CUST_001051,10435.29
CUST_001052,3813.82
CUST_001053,14039.96
CUST_001054,8066.86
CUST_001055,30960.97
CUST_001056,2209.39
CUST_001057,7337.63
CUST_001058,2620.25
CUST_001059,3318.44
CUST_001060,4987.66
CUST_001061,10394.57
CUST_001062,20751.99
CUST_001063,7360.99
CUST_001064,2754.42
CUST_001065,2785.35
CUST_001066,6739.09
CUST_001067,1414.15
CUST_001068,635.33
CUST_001069,2239.6
CUST_001070,1743.05
CUST_001071,1807.07
CUST_001072,1380.31
CUST_001073,265.02
CUST_001074,140.18
CUST_001075,22049.89
CUST_001076,2841.1
CUST_001077,2475.19
CUST_001078,5741.66
CUST_001079,1281.13
CUST_001080,15024.78
CUST_001081,7766.96
CUST_001082,518.32
CUST_001083,2752.82
CUST_001084,10614.71
CUST_001085,14527.81
CUST_001086,3199.94
CUST_001087,4801.97
CUST_001088,963.81
CUST_001089,23697.22
CUST_001090,1367.69
CUST_001091,14350.05
CUST_001092,5294.07
CUST_001093,4729.11
CUST_001094,3644.26
CUST_001095,1361.18
CUST_001096,1021.13
CUST_001097,1295.42
CUST_001098,1081.67
CUST_001099,7611.2
CUST_001100,2204.88
CUST_001101,347.92
CUST_001102,17435.42
CUST_001103,10811.6
CUST_001104,13188.27
CUST_001105,26450.25
CUST_001106,1005.17
CUST_001107,2572.91
CUST_001108,7149.02
CUST_001109,6003.98
CUST_001110,885.56
CUST_001111,8509.57
CUST_001112,1320.85
CUST_001113,1316.84
CUST_001114,3899.86
CUST_001115,4543.97
CUST_001116,4388.53
CUST_001117,529.73
CUST_001118,10546.62
CUST_001119,1593.51
CUST_001120,743.52
CUST_001121,11029.79
CUST_001122,15628.38
CUST_001123,9957.13
CUST_001124,8340.94
CUST_001125,5374.56
CUST_001126,4052.07
CUST_001127,505.02
CUST_001128,2675.07
CUST_001129,2381.56
CUST_001130,1553.86
CUST_001131,6476.28
CUST_001132,3474.66
CUST_001133,472.6
CUST_001134,1293.48
CUST_001135,5798.35
CUST_001136,445.92
CUST_001137,9575.99
CUST_001138,3467.44
CUST_001139,3325.28
CUST_001140,4537.44
CUST_001141,8755.74
CUST_001142,2187.09
CUST_001143,5716.27
CUST_001144,4220.47
CUST_001145,1603.24
CUST_001146,10594.56
CUST_001147,8033.25
CUST_001148,5421.33
CUST_001149,9555.03
CUST_001150,10148.1
CUST_001151,6211.23
CUST_001152,9120.43
CUST_001153,6027.9
CUST_001154,5749.37
CUST_001155,4869.68
CUST_001156,7036.1
CUST_001157,913.47
CUST_001158,10687.73
CUST_001159,10322.52
CUST_001160,198.42
CUST_001161,8788.24
CUST_001162,739.82
CUST_001163,2090.73
CUST_001164,6853.29
CUST_001165,926.29
CUST_001166,8567.84
CUST_001167,8972.95
CUST_001168,3590.98
CUST_001169,82.03
CUST_001170,1741.64
CUST_001171,4847.65
CUST_001172,19915.82
CUST_001173,5045.83
CUST_001174,1554.2
CUST_001175,5075.69
CUST_001176,3932.49
CUST_001177,7617.13
CUST_001178,615.74
CUST_001179,7207.04
CUST_001180,3946.43
CUST_001181,16533.11
CUST_001182,2141.78
CUST_001183,5056.82
